"","school_id","short_name","long_name","school_type","primary_category","address","city","state","zip","progress_report_year","school_survey_student_response_rate_pct","school_survey_teacher_response_rate_pct","school_survey_involved_families","school_survey_supportive_environment","school_survey_ambitious_instruction","school_survey_effective_leaders","school_survey_collaborative_teachers","school_survey_safety","suspensions_per_100_students_year_2_pct","misconducts_to_suspensions_year_2_pct","average_length_suspension_year_2_pct","behavior_discipline_year_1","behavior_discipline_year_2","student_attendance_year_1_pct","student_attendance_year_2_pct","teacher_attendance_year_1_pct","teacher_attendance_year_2_pct","one_year_dropout_rate_year_1_pct","one_year_dropout_rate_year_2_pct","mobility_rate_pct","chronic_truancy_pct","school_latitude","school_longitude","sat_grade_11_score_school_avg","attainment_psat_grade_9_school_pct","attainment_psat_grade_10_school_pct","attainment_sat_grade_11_school_pct","attainment_all_grades_school_pct","truancy_bin"
"311",609850,"GREELEY","Horace Greeley Elementary School","Neighborhood","ES","832 W SHERIDAN RD","Chicago","Illinois",60613,2022,33.3,50,4,NA,NA,3,3,NA,0.3,3,"1.0 days",2021,2022,95.1,90.8,88.5,92.7,NA,NA,5.9,28.4,41.95281,-87.65098,0,0,0,0,0,"20-40%"
"312",400179,"NOBLE - MANSUETO HS","Noble Mansueto High School","Charter","HS","2911 W 47TH","Chicago","Illinois",60632,2022,55,70,3,4,4,3,2,2,NA,NA,NA,2021,2022,81.6,86.3,NA,NA,0.1,1.9,3.2,43.3,41.800136,-87.728003,910,30.5,26.2,21.4,25.8,"40-60%"
"313",610055,"FARADAY","Michael Faraday Elementary School","Neighborhood","ES","3250 W MONROE ST","Chicago","Illinois",60624,2022,83.5,90.5,4,3,4,3,4,2,0.6,4.2,"5.0 days",2021,2022,87.9,85.3,87.8,89.8,NA,NA,22.3,55.9,41.879714,-87.708092,0,0,0,0,0,"40-60%"
"314",610185,"STEVENSON","Adlai E Stevenson Elementary School","Neighborhood","ES","8010 S KOSTNER AVE","Chicago","Illinois",60652,2022,87.5,62,5,4,4,4,4,3,0.4,4.9,"2.0 days",2021,2022,94.9,90.7,90.1,92.9,NA,NA,5.8,34,41.747107,-87.731666,0,0,0,0,0,"20-40%"
"315",610235,"YOUNG ES","Ella Flagg Young Elementary School","Neighborhood","ES","1434 N PARKSIDE AVE","Chicago","Illinois",60651,2022,85.3,65.2,4,2,4,3,3,2,NA,NA,NA,2021,2022,86,86,83.4,90.6,NA,NA,14.4,53.8,41.906791,-87.767143,0,0,0,0,0,"40-60%"
"316",610102,"OGLESBY","Richard J Oglesby Elementary School","Neighborhood","ES","7646 S GREEN ST","Chicago","Illinois",60620,2022,90.2,87.5,2,3,4,1,1,2,NA,NA,NA,2021,2022,95.4,89.3,77.2,90.6,NA,NA,27.9,48.8,41.75467,-87.645469,0,0,0,0,0,"40-60%"
"317",400128,"YCCS - CCA ACADEMY","YCCS-CCA Academy HS","Charter","HS","1231 S PULASKI RD","Chicago","Illinois",60623,2022,65.8,99.9,NA,4,4,4,4,2,NA,NA,NA,2021,2022,48.2,47.4,NA,NA,3,42.6,90.1,90.5,41.864943,-87.723662,780,0,0,0,0,"80-100%"
"318",609800,"BENNETT","Frank I Bennett Elementary School","Neighborhood","ES","10115 S PRAIRIE AVE","Chicago","Illinois",60628,2022,NA,35.7,NA,NA,NA,NA,NA,NA,2.3,30,"2.5 days",2021,2022,89.6,86.5,85.5,90.6,NA,NA,20.1,47.4,41.710435,-87.61739,0,0,0,0,0,"40-60%"
"319",610347,"CLAREMONT","Claremont Academy Elementary School","Neighborhood","ES","2300 W 64TH ST","Chicago","Illinois",60636,2022,79,60.3,3,5,5,3,3,5,8.6,70.8,"2.8 days",2021,2022,84.4,85,84.8,90.6,NA,NA,18.3,59.5,41.777511,-87.681061,0,0,0,0,0,"40-60%"
"320",610392,"WORLD LANGUAGE HS","World Language Academy High School","Small","HS","3120 S KOSTNER AVE","Chicago","Illinois",60623,2022,83.1,50,2,3,3,3,2,2,1.3,20,"2.3 days",2021,2022,85.9,86.5,84.7,92.3,2,6.2,5.6,47.2,41.834397,-87.735292,871,11.8,12.5,10.6,11.6,"40-60%"
"321",610175,"SHOESMITH","Beulah Shoesmith Elementary School","Neighborhood","ES","1330 E 50TH ST","Chicago","Illinois",60615,2022,NA,53.9,1,NA,NA,2,3,NA,NA,NA,NA,2021,2022,92.2,87.7,86.8,92.1,NA,NA,11.5,45.6,41.804294,-87.593905,0,0,0,0,0,"40-60%"
"322",610120,"PECK","Ferdinand Peck Elementary School","Neighborhood","ES","3826 W 58TH ST","Chicago","Illinois",60629,2022,87.4,77.1,4,5,5,3,3,4,NA,NA,NA,2021,2022,94.6,89.1,93.4,94.3,NA,NA,6.7,38.9,41.787899,-87.719216,0,0,0,0,0,"20-40%"
"323",609815,"BOUCHET","Edward A Bouchet Math & Science Academy ES","Neighborhood","ES","7355 S JEFFERY BLVD","Chicago","Illinois",60649,2022,99.3,86,4,4,5,4,4,3,0.9,35.7,"1.6 days",2021,2022,94.6,84.7,89.7,94.3,NA,NA,16.3,57.2,41.760847,-87.576075,0,0,0,0,0,"40-60%"
"324",610157,"SAWYER","Sidney Sawyer Elementary School","Neighborhood","ES","5248 S SAWYER AVE","Chicago","Illinois",60632,2022,97.7,67.1,3,3,3,2,2,3,NA,NA,NA,2021,2022,91.3,89.7,86.3,91.4,NA,NA,7,37.1,41.797498,-87.705006,0,0,0,0,0,"20-40%"
"325",400061,"PERSPECTIVES - LEADERSHIP HS","Perspectives - Leadership Academy","Charter","HS","8522 S LAFAYETTE AVE","Chicago","Illinois",60620,2022,92.5,88.9,4,3,4,3,4,2,NA,NA,NA,2021,2022,83.6,82.5,NA,NA,3.7,3.4,11.7,66.6,41.745961,-87.652045,822,9.6,5.6,4.5,7,"60-80%"
"326",609920,"KANOON","Gerald Delgado Kanoon Elementary Magnet School","Neighborhood","ES","2233 S KEDZIE AVE","Chicago","Illinois",60623,2022,93.4,58.1,4,3,3,4,4,2,0.7,6.1,"1.7 days",2021,2022,90.3,86.1,90.7,91.8,NA,NA,9.1,52.6,41.850771,-87.705112,0,0,0,0,0,"40-60%"
"327",610355,"COURTENAY","Mary E Courtenay Elementary Language Arts Center","Small","ES","4420 N BEACON ST","Chicago","Illinois",60640,2022,68.8,63,3,4,5,3,3,3,NA,NA,NA,2021,2022,91.9,87.4,89.8,92.5,NA,NA,21.3,46.9,41.962308,-87.663853,0,0,0,0,0,"40-60%"
"328",400039,"ERIE","Erie Elementary Charter School","Charter","ES","1405 N WASHTENAW AVE","Chicago","Illinois",60622,2022,84.7,56.8,2,3,3,2,1,2,NA,NA,NA,2021,2022,88.2,88.8,NA,NA,NA,NA,9.1,42.6,41.906771,-87.694364,0,0,0,0,0,"40-60%"
"329",400035,"CHICAGO MATH & SCIENCE HS","Chicago Math and Science Academy Charter School","Charter","HS","7212 N CLARK ST","Chicago","Illinois",60626,2022,72.3,74.5,3,4,3,3,3,2,NA,NA,NA,2021,2022,97.2,93.4,NA,NA,0.3,1.1,6.2,20.8,42.013031,-87.674818,967,37.6,22.9,38.8,33.3,"20-40%"
"330",609698,"BOGAN HS","William J Bogan High School","Neighborhood","HS","3939 W 79TH ST","Chicago","Illinois",60652,2022,90.6,83.6,3,3,3,3,3,1,29.1,26.5,"3.0 days",2021,2022,71.9,77.1,81.9,91.9,2.7,8.9,22.8,77.1,41.749376,-87.721097,807,7.2,5.1,8.3,6.8,"60-80%"
"331",400098,"NOBLE - MUCHIN HS","Noble - Muchin College Prep","Charter","HS","1 N STATE ST","Chicago","Illinois",60602,2022,58.5,73.8,4,3,4,3,3,1,NA,NA,NA,2021,2022,76.6,85.2,NA,NA,0.3,1.6,5.9,59.7,41.88274,-87.626338,913,31.4,24.6,25.2,27,"40-60%"
"332",609900,"CURTIS","George W Curtis Elementary School","Neighborhood","ES","32 E 115TH ST","Chicago","Illinois",60628,2022,57.9,79,2,3,4,3,3,2,2.5,66.7,"2.3 days",2021,2022,87.5,86.7,90,92.5,NA,NA,21.8,50.2,41.685418,-87.621653,0,0,0,0,0,"40-60%"
"333",609895,"TURNER-DREW","Turner-Drew Elementary Language Academy","Magnet","ES","9300 S PRINCETON AVE","Chicago","Illinois",60620,2022,90.4,87,5,3,4,4,5,3,2.6,55.6,"2.2 days",2021,2022,91,91.5,92.2,92,NA,NA,5.4,26,41.725609,-87.630164,0,0,0,0,0,"20-40%"
"334",610208,"LAVIZZO","Mildred I Lavizzo Elementary School","Neighborhood","ES","138 W 109TH ST","Chicago","Illinois",60628,2022,63.4,48.6,NA,3,4,NA,NA,2,NA,NA,NA,2021,2022,95.2,87.1,89.7,93.3,NA,NA,28.5,48.2,41.696262,-87.627148,0,0,0,0,0,"40-60%"
"335",400139,"YCCS - SULLIVAN","YCCS-Sullivan House Alternative HS","Charter","HS","8164 S SOUTH CHICAGO AVE","Chicago","Illinois",60617,2022,54.4,93.3,4,5,5,4,4,5,NA,NA,NA,2021,2022,90.8,88.5,NA,NA,9,17.8,81.2,39.2,41.746287,-87.578492,723,0,0,0,8.7,"20-40%"
"336",609833,"DAISY BATES","Daisy Bates Academy of Social Justice","Neighborhood","ES","8546 S CREGIER AVE","Chicago","Illinois",60617,2022,52,59.1,4,3,5,4,4,3,NA,NA,NA,2021,2022,85.8,85.6,90.3,92.5,NA,NA,16.8,55.1,41.739226,-87.580729,0,0,0,0,0,"40-60%"
"337",610234,"YATES","Richard Yates Elementary School","Neighborhood","ES","1839 N RICHMOND ST","Chicago","Illinois",60647,2022,53.3,67.3,3,3,3,2,2,2,6.9,24.1,"1.7 days",2021,2022,90.3,87.4,93.5,94.2,NA,NA,10.9,48.1,41.915039,-87.70028,0,0,0,0,0,"40-60%"
"338",610063,"MCCORMICK","Cyrus H McCormick Elementary School","Neighborhood","ES","2712 S SAWYER AVE","Chicago","Illinois",60623,2022,92.4,84.9,4,4,4,4,3,2,NA,NA,NA,2021,2022,92,89.1,88.7,92.6,NA,NA,6.9,41.2,41.842267,-87.7063,0,0,0,0,0,"40-60%"
"339",610030,"KOZMINSKI","Charles Kozminski Elementary Community Academy","Neighborhood","ES","936 E 54TH ST","Chicago","Illinois",60615,2022,NA,48.1,NA,NA,NA,NA,NA,NA,4.6,30.8,"1.7 days",2021,2022,89.4,84.9,88.8,91.5,NA,NA,11.8,58,41.798002,-87.602481,0,0,0,0,0,"40-60%"
"340",400050,"NAMASTE","Namaste Charter School","Charter","ES","3737 S PAULINA ST","Chicago","Illinois",60609,2022,83.2,84.6,3,2,2,2,1,2,NA,NA,NA,2021,2022,89.9,87.5,NA,NA,NA,NA,9,46.6,41.8257,-87.667724,0,0,0,0,0,"40-60%"
"341",610284,"NEW FIELD","New Field Elementary School","Neighborhood","ES","1707 W MORSE AVE","Chicago","Illinois",60626,2022,86.2,58.8,3,4,5,2,1,3,0.4,10.5,"2.0 days",2021,2022,92.2,89.8,90.5,92.6,NA,NA,14.3,35.5,42.007703,-87.673168,0,0,0,0,0,"20-40%"
"342",400086,"URBAN PREP - ENGLEWOOD HS","Urban Prep Academy for Young Men - Englewood","Charter","HS","6201 S STEWART AVE","Chicago","Illinois",60621,2022,91.2,99.9,4,4,5,4,4,2,NA,NA,NA,2021,2022,80,90,NA,NA,2.3,3.2,14.1,35.1,41.781498,-87.634357,771,5,2.8,4.3,4.1,"20-40%"
"343",610198,"TAYLOR","Douglas Taylor Elementary School","Neighborhood","ES","9912 S AVENUE H","Chicago","Illinois",60617,2022,66.4,47.4,NA,2,2,NA,NA,2,NA,NA,NA,2021,2022,84.2,87.8,86.1,90.6,NA,NA,14.4,46.8,41.71547,-87.532971,0,0,0,0,0,"40-60%"
"344",610304,"PHOENIX MILITARY HS","Phoenix Military Academy High School","Military academy","HS","145 S CAMPBELL AVE","Chicago","Illinois",60612,2022,69,77.1,4,3,4,3,3,2,2.7,66.7,"1.1 days",2021,2022,84.8,88.7,92.9,94.2,NA,0.2,6.6,40.4,41.879118,-87.68696,921,31.9,24.4,27,27.7,"40-60%"
"345",610385,"MULTICULTURAL ARTS HS","Multicultural Arts High School","Small","HS","3120 S KOSTNER AVE","Chicago","Illinois",60623,2022,59.5,82.6,4,3,3,3,4,1,40.2,33.2,"2.2 days",2021,2022,98.9,72.4,81.3,92.4,3.6,5.6,20.6,71.4,41.835282,-87.735283,830,26.2,20,4.3,16.1,"60-80%"
"346",609798,"BELDING","Hiram H Belding Elementary School","Neighborhood","ES","4257 N TRIPP AVE","Chicago","Illinois",60641,2022,92.8,87.8,4,4,3,4,3,4,0.9,7.6,"1.0 days",2021,2022,95.7,92.2,94.4,93.2,NA,NA,6.3,23.6,41.958938,-87.73402,0,0,0,0,0,"20-40%"
"347",610176,"SHOOP","John D Shoop Math-Science Technical Academy ES","Neighborhood","ES","11140 S BISHOP ST","Chicago","Illinois",60643,2022,77.3,92.5,3,2,4,3,3,2,4.8,4,"2.0 days",2021,2022,88.8,89.5,90.7,95.5,NA,NA,18,36.4,41.690919,-87.658669,0,0,0,0,0,"20-40%"
"348",400123,"YCCS - SCHOLASTIC ACHIEVEMENT","YCCS- Academy of Scholastic Achievement HS","Charter","HS","4651 W MADISON ST","Chicago","Illinois",60644,2022,60.7,99.9,NA,4,4,NA,NA,3,NA,NA,NA,2021,2022,60.3,45.8,NA,NA,21.8,42,80.4,95.3,41.880447,-87.742539,0,0,0,0,0,"80-100%"
"349",400034,"CICS - NORTHTOWN HS","CICS - Northtown","Charter","HS","3900 W PETERSON AVE","Chicago","Illinois",60659,2022,78.6,71.6,5,4,4,3,5,2,NA,NA,NA,2021,2022,98.3,89.2,NA,NA,1.4,1.2,4.4,40.7,41.990245,-87.726504,920,44.4,27.4,22.3,31.6,"40-60%"
"350",610269,"MCCUTCHEON","John T McCutcheon Elementary School","Neighborhood","ES","4865 N SHERIDAN RD","Chicago","Illinois",60640,2022,54.1,70.7,4,4,4,4,4,4,NA,NA,NA,2021,2022,92.5,88.9,89.2,92.7,NA,NA,19.5,40.7,41.970949,-87.654758,0,0,0,0,0,"40-60%"
"351",610300,"WESTCOTT","Oliver S Westcott Elementary School","Neighborhood","ES","409 W 80TH ST","Chicago","Illinois",60620,2022,97,73.8,2,2,3,3,2,2,NA,NA,NA,2021,2022,89.6,87.3,79.2,91.4,NA,NA,19.7,48.3,41.748868,-87.634751,0,0,0,0,0,"40-60%"
"352",610369,"JACKSON M","Mahalia Jackson Elementary School","Neighborhood","ES","917 W 88TH ST","Chicago","Illinois",60620,2022,95.9,87.5,3,3,3,3,3,2,NA,NA,NA,2021,2022,89.2,86.5,84.3,91.8,NA,NA,20.9,52,41.734125,-87.646767,0,0,0,0,0,"40-60%"
"353",609716,"KELVYN PARK HS","Kelvyn Park High School","Neighborhood","HS","4343 W WRIGHTWOOD AVE","Chicago","Illinois",60639,2022,61.1,71.1,2,3,3,2,3,2,5.7,13.8,"1.2 days",2021,2022,97.9,75.5,84.5,92,5.8,5.7,16.7,73,41.927918,-87.735999,780,17.2,8.9,0,8.5,"60-80%"
"354",610091,"BROWN R","Ronald Brown Elementary Community Academy","Neighborhood","ES","12607 S UNION AVE","Chicago","Illinois",60628,2022,90.1,57.1,2,5,5,3,3,5,NA,NA,NA,2021,2022,86,84.6,86.4,90.9,NA,NA,18.2,51.1,41.664873,-87.638958,0,0,0,0,0,"40-60%"
"355",610587,"DYETT ARTS HS","Walter Henri Dyett High School for the Arts","Neighborhood","HS","555 E 51ST","Chicago","Illinois",60615,2022,37.9,64.4,3,NA,NA,1,2,NA,9.1,12.7,"2.2 days",2021,2022,79.1,83.8,84.4,91.3,2.4,2.8,13.1,59.9,41.801204,-87.612239,823,8.1,5.7,3.2,5.6,"40-60%"
"356",400085,"ACERO - GARCIA HS","Acero Charter Schools - Major Hector P. Garcia MD","Charter","HS","4248 W 47TH ST","Chicago","Illinois",60632,2022,69.5,83.3,3,3,3,3,2,2,NA,NA,NA,2021,2022,82.3,81.3,NA,NA,0.6,0.5,8.7,62.6,41.809171,-87.730467,859,32.5,21.5,10.9,21.8,"60-80%"
"357",609773,"TUBMAN","Harriet Tubman Elementary School","Neighborhood","ES","2851 N SEMINARY AVE","Chicago","Illinois",60657,2022,90.2,89.6,4,3,3,2,3,3,1.5,7.9,"1.5 days",2021,2022,95.1,91.6,94,92.6,NA,NA,6.5,31.3,41.934126,-87.656229,0,0,0,0,0,"20-40%"
"358",610029,"LOZANO","Rodolfo Lozano Bilingual & International Ctr ES","Neighborhood","ES","1501 N GREENVIEW AVE","Chicago","Illinois",60642,2022,83.8,81.4,3,4,3,3,3,4,NA,NA,NA,2021,2022,90.2,85.1,90.4,92.3,NA,NA,NA,50.5,41.908886,-87.665093,0,0,0,0,0,"40-60%"
"359",609797,"BEIDLER","Jacob Beidler Elementary School","Neighborhood","ES","3151 W WALNUT ST","Chicago","Illinois",60612,2022,50,75.9,3,2,5,2,2,2,0.7,33.3,"1.5 days",2021,2022,88.8,88,86.5,91.2,NA,NA,18.2,42.8,41.885321,-87.705855,0,0,0,0,0,"40-60%"
"360",609973,"ZAPATA","Emiliano Zapata Elementary Academy","Neighborhood","ES","2728 S KOSTNER AVE","Chicago","Illinois",60623,2022,38.2,65.6,4,NA,NA,4,4,NA,NA,NA,NA,2021,2022,94.3,90.5,88.3,93.6,NA,NA,6.6,36.8,41.841394,-87.734313,0,0,0,0,0,"20-40%"
"361",609705,"FENGER HS","Christian Fenger Academy High School","Neighborhood","HS","11220 S WALLACE ST","Chicago","Illinois",60628,2022,84.2,79,3,3,4,3,3,2,29.6,22.9,"2.3 days",2021,2022,61.8,71.5,78.6,91.5,3.8,12.1,35.4,84.2,41.689951,-87.637572,774,8.3,8,1.4,5.5,"80-100%"
"362",400062,"PERSPECTIVES - TECH HS","Perspectives - High School of Technology","Charter","HS","8522 S LAFAYETTE AVE","Chicago","Illinois",60620,2022,86.5,85.2,5,3,4,4,4,2,NA,NA,NA,2021,2022,79.6,79.9,NA,NA,2.2,1.9,18.2,69.8,41.745949,-87.650657,807,12.9,10,4.5,9.2,"60-80%"
"363",609922,"BELMONT-CRAGIN","Belmont-Cragin Elementary School","Small","ES","6112 W FULLERTON AVE","Chicago","Illinois",60639,2022,99.4,72.7,3,3,2,3,3,2,NA,NA,NA,2021,2022,95.4,90.1,89.4,92.3,NA,NA,NA,33,41.92095,-87.757343,0,0,0,0,0,"20-40%"
"364",610060,"CHICAGO WORLD LANGUAGE ACADEMY","Chicago World Language Academy","Magnet","ES","1340 W HARRISON ST","Chicago","Illinois",60607,2022,88.8,54,4,3,3,3,3,3,0.5,14.3,"3.0 days",2021,2022,97.3,93.7,89.1,92.1,NA,NA,NA,16.1,41.8743,-87.660985,0,0,0,0,0,"0-20%"
"365",609991,"HERZL","Theodore Herzl Elementary School","Neighborhood","ES","3711 W DOUGLAS BLVD","Chicago","Illinois",60623,2022,73.6,57.1,3,3,3,3,3,2,7.3,26.9,"1.6 days",2021,2022,88.7,82.9,91.8,91.8,NA,NA,18.5,54.6,41.862081,-87.718994,0,0,0,0,0,"40-60%"
"366",609729,"SCHURZ HS","Carl Schurz High School","Neighborhood","HS","3601 N MILWAUKEE AVE","Chicago","Illinois",60641,2022,50.5,71.2,3,3,3,2,3,2,14.2,17.9,"1.8 days",2021,2022,77.1,72.5,86.2,92.8,1.8,4,14.7,74.5,41.946365,-87.735612,855,31.1,20,11,20.3,"60-80%"
"367",400013,"ASPIRA - EARLY COLLEGE HS","ASPIRA Charter School - Early College High School","Charter","HS","3986 W BARRY AVE","Chicago","Illinois",60618,2022,80.7,93.3,4,4,3,3,4,2,NA,NA,NA,2021,2022,85.8,84.5,NA,NA,0.3,6.5,21.6,54.5,41.937298,-87.727096,860,14.3,15.2,12.2,13.8,"40-60%"
"368",610254,"DVORAK","Dvorak Technology Academy","Neighborhood","ES","3615 W 16TH ST","Chicago","Illinois",60623,2022,51,67.7,2,2,3,2,2,2,1.9,42.9,"1.8 days",2021,2022,90.8,86.2,93.3,93.2,NA,NA,21.3,56.5,41.858883,-87.715744,0,0,0,0,0,"40-60%"
"369",610124,"WASHINGTON H ES","Harold Washington Elementary School","Neighborhood","ES","9130 S UNIVERSITY AVE","Chicago","Illinois",60619,2022,93.5,77.4,3,4,5,3,3,4,NA,NA,NA,2021,2022,86.4,90.4,85.6,91.3,NA,NA,21.9,38.3,41.728534,-87.596257,0,0,0,0,0,"20-40%"
"370",609974,"HAWTHORNE","Hawthorne Elementary Scholastic Academy","Magnet","ES","3319 N CLIFTON AVE","Chicago","Illinois",60657,2022,77.8,69.2,5,4,4,3,3,5,0.4,20,"1.5 days",2021,2022,97.7,95.6,93.1,94.1,NA,NA,2.1,6,41.942275,-87.657709,0,0,0,0,0,"0-20%"
"371",610152,"RUGGLES","Martha Ruggles Elementary School","Neighborhood","ES","7831 S PRAIRIE AVE","Chicago","Illinois",60619,2022,52.4,62.5,2,3,3,2,2,1,0.3,7.7,"2.0 days",2021,2022,91,87.9,87.7,92.4,NA,NA,15.4,46.2,41.751946,-87.618066,0,0,0,0,0,"40-60%"
"372",400029,"CICS - WASHINGTON PARK","CICS - Washington Park","Charter","ES","110 E 61ST ST","Chicago","Illinois",60637,2022,70.9,64.7,2,2,4,3,3,2,NA,NA,NA,2021,2022,89.4,88.3,NA,NA,NA,NA,13.3,46.7,41.783617,-87.622068,0,0,0,0,0,"40-60%"
"373",400044,"KIPP - ASCEND","KIPP Ascend Charter School","Charter","ES","1616 S AVERS AVE","Chicago","Illinois",60623,2022,84.9,94.4,3,3,4,3,3,2,NA,NA,NA,2021,2022,89.5,89.3,NA,NA,NA,NA,12.4,41,41.85837,-87.721071,0,0,0,0,0,"40-60%"
"374",400165,"LEARN - MIDDLE","L.E.A.R.N. - Middle School Campus","Charter","ES","3021 W CARROLL AVE","Chicago","Illinois",60612,2022,79.8,83.3,2,3,4,4,3,1,NA,NA,NA,2021,2022,94.5,89.9,NA,NA,NA,NA,3.1,40.4,41.887413,-87.702704,0,0,0,0,0,"40-60%"
"375",400105,"URBAN PREP - BRONZEVILLE HS","Urban Prep Academy for Young Men - Bronzeville","Charter","HS","521 E 35TH ST","Chicago","Illinois",60616,2022,53.6,77.1,3,4,5,3,2,2,NA,NA,NA,2021,2022,90.7,91.9,NA,NA,0.9,1.4,16.1,24.8,41.831118,-87.613629,810,16.7,12.9,5.1,11.8,"20-40%"
"376",609986,"HENDERSON","Charles R Henderson Elementary School","Neighborhood","ES","5650 S WOLCOTT AVE","Chicago","Illinois",60636,2022,78.5,99.9,2,4,4,3,4,2,NA,NA,NA,2021,2022,87.5,87.8,90.7,92.2,NA,NA,25.4,51.4,41.790591,-87.671887,0,0,0,0,0,"40-60%"
"377",400159,"CHRISTOPHER HOUSE","Christopher House Charter School","Charter","ES","5235 W BELDEN AVE","Chicago","Illinois",60639,2022,76.6,54.5,4,4,3,1,1,3,NA,NA,NA,2021,2022,93.9,90.9,NA,NA,NA,NA,NA,34,41.922181,-87.757522,0,0,0,0,0,"20-40%"
"378",609836,"CANTY","Arthur E Canty Elementary School","Neighborhood","ES","3740 N PANAMA AVE","Chicago","Illinois",60634,2022,99,91.4,3,3,3,3,3,3,0.4,1.3,"1.7 days",2021,2022,95.7,91.6,93.9,93.2,NA,NA,6,28.5,41.948007,-87.829296,0,0,0,0,0,"20-40%"
"379",609827,"BURNSIDE","Burnside Elementary Scholastic Academy","Magnet","ES","650 E 91ST PL","Chicago","Illinois",60619,2022,62.4,92.7,3,3,3,3,3,3,0.6,4.5,"1.0 days",2021,2022,91,91.1,85.5,91.8,NA,NA,4.8,23.1,41.728481,-87.607435,0,0,0,0,0,"20-40%"
"380",609830,"BRUNSON","Milton Brunson Math & Science Specialty ES","Neighborhood","ES","932 N CENTRAL AVE","Chicago","Illinois",60651,2022,87.3,82,3,2,3,3,3,2,0.5,40,"2.0 days",2021,2022,85.1,83,87.6,88.8,NA,NA,20.3,58.3,41.897663,-87.765606,0,0,0,0,0,"40-60%"
"381",610170,"COLUMBIA EXPLORERS","Columbia Explorers Elementary Academy","Neighborhood","ES","4520 S KEDZIE AVE","Chicago","Illinois",60632,2022,83.2,75,5,4,4,4,4,3,NA,NA,NA,2021,2022,97.1,93.1,92.3,94.2,NA,NA,5.6,21.2,41.811069,-87.704199,0,0,0,0,0,"20-40%"
"382",400106,"NOBLE - JOHNSON HS","Noble - John and Eunice Johnson College Prep","Charter","HS","6350 S STEWART AVE","Chicago","Illinois",60621,2022,51,82,3,3,4,2,2,2,NA,NA,NA,2021,2022,62.8,76,NA,NA,0.6,3.7,16.7,78.4,41.778369,-87.635117,806,4.4,7.3,6.6,6.1,"60-80%"
"383",609759,"CLEMENTE HS","Roberto Clemente Community Academy High School","Neighborhood","HS","1147 N WESTERN AVE","Chicago","Illinois",60622,2022,55.4,60.6,2,2,3,1,2,2,40.9,33.5,"2.2 days",2021,2022,69.4,67.8,89.9,93,1.2,5.1,22.5,85.7,41.902626,-87.686906,804,10.3,3.8,5.6,6.7,"80-100%"
"384",609805,"JOPLIN","Scott Joplin Elementary School","Neighborhood","ES","7931 S HONORE ST","Chicago","Illinois",60620,2022,90.9,72,2,2,4,2,3,2,0.8,5.3,"2.7 days",2021,2022,93,88.4,84.5,90.4,NA,NA,18.9,46.2,41.749339,-87.669366,0,0,0,0,0,"40-60%"
"385",609755,"YOUNG HS","Whitney M Young Magnet High School","Selective enrollment","HS","211 S LAFLIN ST","Chicago","Illinois",60607,2022,54.3,53.9,5,5,5,4,4,3,NA,NA,NA,2021,2022,93.6,92.8,86.4,92.5,1.9,0.9,1,18.7,41.878603,-87.664233,1275,93.7,97.8,97.2,96.2,"0-20%"
"386",610252,"DETT","Robert Nathaniel Dett Elementary School","Neighborhood","ES","2131 W MONROE ST","Chicago","Illinois",60612,2022,33.8,34.7,NA,NA,NA,NA,NA,NA,16.9,16,"1.8 days",2021,2022,77.1,80.6,91.7,91.2,NA,NA,19.2,68.9,41.87987,-87.680315,0,0,0,0,0,"60-80%"
"387",610295,"HIGGINS","Thomas J Higgins Elementary Community Academy","Neighborhood","ES","11710 S MORGAN ST","Chicago","Illinois",60643,2022,61.6,83.3,3,3,5,3,3,2,4.4,7,"2.5 days",2021,2022,87.2,84.4,90.8,94,NA,NA,21.3,60.4,41.681031,-87.646994,0,0,0,0,0,"60-80%"
"388",610396,"TARKINGTON","Tarkington School of Excellence ES","Neighborhood","ES","3330 W 71ST ST","Chicago","Illinois",60629,2022,80.2,70,2,2,2,1,1,2,0.3,2.3,"2.3 days",2021,2022,93.3,90.8,89.1,92.3,NA,NA,6.8,31.8,41.764407,-87.706445,0,0,0,0,0,"20-40%"
"389",610339,"STAGG","Amos Alonzo Stagg Elementary School","Neighborhood","ES","7424 S MORGAN ST","Chicago","Illinois",60621,2022,81.4,68.4,2,3,4,1,1,2,0.3,1.7,"3.0 days",2021,2022,92.2,87.2,83.7,91.2,NA,NA,14.2,46.9,41.758925,-87.649217,0,0,0,0,0,"40-60%"
"390",610293,"MELODY","Genevieve Melody Elementary School","Neighborhood","ES","3937 W WILCOX ST","Chicago","Illinois",60624,2022,99.3,66.7,3,3,4,4,4,2,NA,NA,NA,2021,2022,95.3,94.5,88,91.7,NA,NA,18,16.7,41.878799,-87.724661,0,0,0,0,0,"0-20%"
"391",610048,"MANIERRE","George Manierre Elementary School","Neighborhood","ES","1420 N HUDSON AVE","Chicago","Illinois",60610,2022,62.3,80,2,3,3,3,3,2,10.2,56,"1.9 days",2021,2022,81.7,79.3,84.1,92.4,NA,NA,26.8,76,41.908247,-87.639827,0,0,0,0,0,"60-80%"
